,LocationAbbr,LocationDesc,LocationID,Topic,TopicID,YearStart,YearEnd,StratificationCategoryID1,StratificationID1,Question,QuestionID,DataValueType,DataValueTypeID,DataValueUnit,LowConfidenceLimit,HighConfidenceLimit,DataValueAlt,Location Abbr,Hospital Number,Population,Incidence,Mortality
113,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,20.9,19.2,AK,11.0,733406.0,33.22,20.91
114,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,20.9,19.2,AK,11.0,733406.0,33.22,33.22
115,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,31.7,29.7,AK,11.0,733406.0,20.91,20.91
116,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,31.7,29.7,AK,11.0,733406.0,20.91,33.22
117,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,31.7,29.7,AK,11.0,733406.0,33.22,20.91
118,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2014,2014,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,31.7,29.7,AK,11.0,733406.0,33.22,33.22
119,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.7,24.4,22.0,AK,11.0,733406.0,20.91,20.91
120,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.7,24.4,22.0,AK,11.0,733406.0,20.91,33.22
121,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.7,24.4,22.0,AK,11.0,733406.0,33.22,20.91
122,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.7,24.4,22.0,AK,11.0,733406.0,33.22,33.22
123,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.5,32.3,29.8,AK,11.0,733406.0,20.91,20.91
124,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.5,32.3,29.8,AK,11.0,733406.0,20.91,33.22
125,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.5,32.3,29.8,AK,11.0,733406.0,33.22,20.91
126,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2015,2015,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.5,32.3,29.8,AK,11.0,733406.0,33.22,33.22
127,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,16.6,21.9,19.1,AK,11.0,733406.0,20.91,20.91
128,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,16.6,21.9,19.1,AK,11.0,733406.0,20.91,33.22
129,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,16.6,21.9,19.1,AK,11.0,733406.0,33.22,20.91
130,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,16.6,21.9,19.1,AK,11.0,733406.0,33.22,33.22
131,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,28.5,34.4,31.4,AK,11.0,733406.0,20.91,20.91
132,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,28.5,34.4,31.4,AK,11.0,733406.0,20.91,33.22
133,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,28.5,34.4,31.4,AK,11.0,733406.0,33.22,20.91
134,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2016,2016,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,28.5,34.4,31.4,AK,11.0,733406.0,33.22,33.22
135,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.4,23.1,20.7,AK,11.0,733406.0,20.91,20.91
136,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.4,23.1,20.7,AK,11.0,733406.0,20.91,33.22
137,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.4,23.1,20.7,AK,11.0,733406.0,33.22,20.91
138,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.4,23.1,20.7,AK,11.0,733406.0,33.22,33.22
139,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.4,37.1,34.2,AK,11.0,733406.0,20.91,20.91
140,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.4,37.1,34.2,AK,11.0,733406.0,20.91,33.22
141,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.4,37.1,34.2,AK,11.0,733406.0,33.22,20.91
142,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2017,2017,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.4,37.1,34.2,AK,11.0,733406.0,33.22,33.22
143,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,21.9,19.6,AK,11.0,733406.0,20.91,20.91
144,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,21.9,19.6,AK,11.0,733406.0,20.91,33.22
145,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,21.9,19.6,AK,11.0,733406.0,33.22,20.91
146,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,17.5,21.9,19.6,AK,11.0,733406.0,33.22,33.22
147,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.0,32.2,29.5,AK,11.0,733406.0,20.91,20.91
148,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.0,32.2,29.5,AK,11.0,733406.0,20.91,33.22
149,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.0,32.2,29.5,AK,11.0,733406.0,33.22,20.91
150,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2018,2018,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.0,32.2,29.5,AK,11.0,733406.0,33.22,33.22
151,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.2,24.3,21.7,AK,11.0,733406.0,20.91,20.91
152,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.2,24.3,21.7,AK,11.0,733406.0,20.91,33.22
153,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.2,24.3,21.7,AK,11.0,733406.0,33.22,20.91
154,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.2,24.3,21.7,AK,11.0,733406.0,33.22,33.22
155,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,33.4,30.5,AK,11.0,733406.0,20.91,20.91
156,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,33.4,30.5,AK,11.0,733406.0,20.91,33.22
157,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,33.4,30.5,AK,11.0,733406.0,33.22,20.91
158,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2019,2019,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,27.8,33.4,30.5,AK,11.0,733406.0,33.22,33.22
159,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.3,23.5,21.3,AK,11.0,733406.0,20.91,20.91
160,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.3,23.5,21.3,AK,11.0,733406.0,20.91,33.22
161,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.3,23.5,21.3,AK,11.0,733406.0,33.22,20.91
162,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,19.3,23.5,21.3,AK,11.0,733406.0,33.22,33.22
163,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,29.4,34.4,31.9,AK,11.0,733406.0,20.91,20.91
164,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,29.4,34.4,31.9,AK,11.0,733406.0,20.91,33.22
165,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,29.4,34.4,31.9,AK,11.0,733406.0,33.22,20.91
166,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2020,2020,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,29.4,34.4,31.9,AK,11.0,733406.0,33.22,33.22
167,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,22.0,20.3,AK,11.0,733406.0,20.91,20.91
168,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,22.0,20.3,AK,11.0,733406.0,20.91,33.22
169,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,22.0,20.3,AK,11.0,733406.0,33.22,20.91
170,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,no leisure-time physical activity among adults aged >= 18 years,NPAW10_0,Crude Prevalence,CRDPREV,%,18.7,22.0,20.3,AK,11.0,733406.0,33.22,33.22
171,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.5,35.5,33.5,AK,11.0,733406.0,20.91,20.91
172,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.5,35.5,33.5,AK,11.0,733406.0,20.91,33.22
173,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.5,35.5,33.5,AK,11.0,733406.0,33.22,20.91
174,AK,Alaska,2,"Nutrition, Physical Activity, and Weight Status",NPAW,2021,2021,OVERALL,OVR,obesity among adults aged >= 18 years,NPAW1_1,Crude Prevalence,CRDPREV,%,31.5,35.5,33.5,AK,11.0,733406.0,33.22,33.22
175,AK,Alaska,2,Older Adults,OLD,2010,2010,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.8,AK,11.0,733406.0,,
176,AK,Alaska,2,Older Adults,OLD,2011,2011,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.6,AK,11.0,733406.0,,
177,AK,Alaska,2,Older Adults,OLD,2012,2012,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.5,AK,11.0,733406.0,,
178,AK,Alaska,2,Older Adults,OLD,2013,2013,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,50.7,AK,11.0,733406.0,,
179,AK,Alaska,2,Older Adults,OLD,2014,2014,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,50.3,AK,11.0,733406.0,,
180,AK,Alaska,2,Older Adults,OLD,2015,2015,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,49.7,AK,11.0,733406.0,,
181,AK,Alaska,2,Older Adults,OLD,2016,2016,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.3,AK,11.0,733406.0,,
182,AK,Alaska,2,Older Adults,OLD,2017,2017,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,51.1,AK,11.0,733406.0,,
183,AK,Alaska,2,Older Adults,OLD,2018,2018,OVERALL,OVR,prevalence of 2 or more chronic conditions among medicare-enrolled persons aged >= 65 years,OLD4_0,Crude Prevalence,CRDPREV,%,,,52.4,AK,11.0,733406.0,,
184,AK,Alaska,2,Oral Health,ORH,2012,2012,OVERALL,OVR,all teeth lost among adults aged >= 65 years,ORH4_1,Crude Prevalence,CRDPREV,%,12.2,19.6,15.6,AK,11.0,733406.0,,
185,AK,Alaska,2,Oral Health,ORH,2012,2012,OVERALL,OVR,six or more teeth lost among adults aged >= 65 years,ORH4_2,Crude Prevalence,CRDPREV,%,32.0,41.4,36.6,AK,11.0,733406.0,,
186,AK,Alaska,2,Oral Health,ORH,2014,2014,OVERALL,OVR,all teeth lost among adults aged >= 65 years,ORH4_1,Crude Prevalence,CRDPREV,%,10.5,17.0,13.4,AK,11.0,733406.0,,
187,AK,Alaska,2,Oral Health,ORH,2014,2014,OVERALL,OVR,six or more teeth lost among adults aged >= 65 years,ORH4_2,Crude Prevalence,CRDPREV,%,27.4,35.6,31.4,AK,11.0,733406.0,,
188,AK,Alaska,2,Oral Health,ORH,2016,2016,OVERALL,OVR,all teeth lost among adults aged >= 65 years,ORH4_1,Crude Prevalence,CRDPREV,%,10.1,17.1,13.2,AK,11.0,733406.0,,
189,AK,Alaska,2,Oral Health,ORH,2016,2016,OVERALL,OVR,six or more teeth lost among adults aged >= 65 years,ORH4_2,Crude Prevalence,CRDPREV,%,26.1,36.7,31.2,AK,11.0,733406.0,,
190,AK,Alaska,2,Oral Health,ORH,2018,2018,OVERALL,OVR,all teeth lost among adults aged >= 65 years,ORH4_1,Crude Prevalence,CRDPREV,%,12.2,20.1,15.7,AK,11.0,733406.0,,
191,AK,Alaska,2,Oral Health,ORH,2018,2018,OVERALL,OVR,six or more teeth lost among adults aged >= 65 years,ORH4_2,Crude Prevalence,CRDPREV,%,26.5,35.6,30.9,AK,11.0,733406.0,,
192,AK,Alaska,2,Oral Health,ORH,2020,2020,OVERALL,OVR,all teeth lost among adults aged >= 65 years,ORH4_1,Crude Prevalence,CRDPREV,%,9.9,15.4,12.4,AK,11.0,733406.0,,
193,AK,Alaska,2,Oral Health,ORH,2020,2020,OVERALL,OVR,six or more teeth lost among adults aged >= 65 years,ORH4_2,Crude Prevalence,CRDPREV,%,23.0,30.2,26.5,AK,11.0,733406.0,,
194,AK,Alaska,2,Tobacco,TOB,2011,2011,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.9,7.1,5.9,AK,11.0,733406.0,6.58,6.58
195,AK,Alaska,2,Tobacco,TOB,2012,2012,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.2,7.1,6.1,AK,11.0,733406.0,6.58,6.58
196,AK,Alaska,2,Tobacco,TOB,2013,2013,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.8,7.8,6.7,AK,11.0,733406.0,6.58,6.58
197,AK,Alaska,2,Tobacco,TOB,2014,2014,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.4,6.3,5.3,AK,11.0,733406.0,6.58,6.58
198,AK,Alaska,2,Tobacco,TOB,2015,2015,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.2,7.9,6.4,AK,11.0,733406.0,6.58,6.58
199,AK,Alaska,2,Tobacco,TOB,2016,2016,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.7,8.2,6.3,AK,11.0,733406.0,6.58,6.58
200,AK,Alaska,2,Tobacco,TOB,2017,2017,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.3,8.6,6.7,AK,11.0,733406.0,6.58,6.58
201,AK,Alaska,2,Tobacco,TOB,2018,2018,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,4.7,7.3,5.8,AK,11.0,733406.0,6.58,6.58
202,AK,Alaska,2,Tobacco,TOB,2019,2019,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.6,8.8,7.0,AK,11.0,733406.0,6.58,6.58
203,AK,Alaska,2,Tobacco,TOB,2020,2020,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,6.0,8.7,7.2,AK,11.0,733406.0,6.58,6.58
204,AK,Alaska,2,Tobacco,TOB,2021,2021,OVERALL,OVR,current smokeless tobacco use among adults aged >= 18 years,TOB2_2,Crude Prevalence,CRDPREV,%,5.0,7.0,5.9,AK,11.0,733406.0,6.58,6.58
205,AL,Alabama,1,Alcohol,ALC,2011,2011,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.4,6.0,5.1,AL,90.0,5108468.0,5.36,5.36
206,AL,Alabama,1,Alcohol,ALC,2012,2012,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,6.0,5.2,AL,90.0,5108468.0,5.36,5.36
207,AL,Alabama,1,Alcohol,ALC,2013,2013,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.6,5.0,4.3,AL,90.0,5108468.0,5.36,5.36
208,AL,Alabama,1,Alcohol,ALC,2014,2014,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.9,5.2,4.5,AL,90.0,5108468.0,5.36,5.36
209,AL,Alabama,1,Alcohol,ALC,2015,2015,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.2,5.6,4.8,AL,90.0,5108468.0,5.36,5.36
210,AL,Alabama,1,Alcohol,ALC,2016,2016,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.7,6.2,5.4,AL,90.0,5108468.0,5.36,5.36
211,AL,Alabama,1,Alcohol,ALC,2017,2017,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,3.8,5.5,4.6,AL,90.0,5108468.0,5.36,5.36
212,AL,Alabama,1,Alcohol,ALC,2018,2018,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.7,6.4,5.4,AL,90.0,5108468.0,5.36,5.36
213,AL,Alabama,1,Alcohol,ALC,2019,2019,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,5.0,6.5,5.7,AL,90.0,5108468.0,5.36,5.36
214,AL,Alabama,1,Alcohol,ALC,2020,2020,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.5,6.2,5.3,AL,90.0,5108468.0,5.36,5.36
215,AL,Alabama,1,Alcohol,ALC,2021,2021,OVERALL,OVR,heavy drinking among adults aged >= 18 years,ALC5_1,Crude Prevalence,CRDPREV,%,4.2,6.0,5.0,AL,90.0,5108468.0,5.36,5.36
216,AL,Alabama,1,Arthritis,ART,2011,2011,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,28.9,31.5,30.2,AL,90.0,5108468.0,33.53,33.53
217,AL,Alabama,1,Arthritis,ART,2012,2012,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.6,35.3,33.9,AL,90.0,5108468.0,33.53,33.53
218,AL,Alabama,1,Arthritis,ART,2013,2013,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,30.7,33.7,32.2,AL,90.0,5108468.0,33.53,33.53
219,AL,Alabama,1,Arthritis,ART,2014,2014,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.7,35.3,34.0,AL,90.0,5108468.0,33.53,33.53
220,AL,Alabama,1,Arthritis,ART,2015,2015,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.9,34.6,33.3,AL,90.0,5108468.0,33.53,33.53
221,AL,Alabama,1,Arthritis,ART,2016,2016,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,32.2,34.9,33.5,AL,90.0,5108468.0,33.53,33.53
222,AL,Alabama,1,Arthritis,ART,2017,2017,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,31.9,34.8,33.3,AL,90.0,5108468.0,33.53,33.53
223,AL,Alabama,1,Arthritis,ART,2018,2018,OVERALL,OVR,arthritis among adults aged >= 18 years,ART1_1,Crude Prevalence,CRDPREV,%,33.3,36.2,34.7,AL,90.0,5108468.0,33.53,33.53
